"","experiment_id","experiment_type","platform.x","release_date","age_label","date","experiment","gender","image_id","label","magnification","organism_label","platform.y","s3downloadkey","strain","id","X","color","probe_id","probe_label","target_conditions","target_molecules"
"4323","LMEX0000000288","Histological stain","confocal","05/12/2015","E18.5","05/12/2015","LMXT0000000002","Male","LMEX0000000288_IMG_22","confocal LMXT0000000002 in mouse strain C57BL6","4X","mus musculus","confocal","LMEX0000000288/2015-05-12_4X_HE_C57BL6_E18.5_LMM.14.49.5.83_TileScan/2015-05-12_4X_HE_C57BL6_E18.5_LMM.14.49.5.83_TileScan.tif","C57BL6","IMG",22,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4324","LMEX0000000288","Histological stain","confocal","05/12/2015","E18.5","05/12/2015","LMXT0000000002","Male","LMEX0000000288_IMG_9","confocal LMXT0000000002 in mouse strain C57BL6","20X","mus musculus","confocal","LMEX0000000288/2015-05-12_20X_HE_C57BL6_E18.5_LMM.14.49.5.83_001/2015-05-12_20X_HE_C57BL6_E18.5_LMM.14.49.5.83_001.tif","C57BL6","IMG",9,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4325","LMEX0000000288","Histological stain","confocal","05/12/2015","E18.5","05/12/2015","LMXT0000000002","Male","LMEX0000000288_IMG_14","confocal LMXT0000000002 in mouse strain C57BL6","20X","mus musculus","confocal","LMEX0000000288/2015-05-12_20X_HE_C57BL6_E18.5_LMM.14.49.5.83_004/2015-05-12_20X_HE_C57BL6_E18.5_LMM.14.49.5.83_004.tif","C57BL6","IMG",14,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4326","LMEX0000000289","Histological stain","confocal","5/14/2015","E16.5","5/14/2015","LMXT0000000002","Male","LMEX0000000289_IMG_12","confocal LMXT0000000002 in mouse strain C57BL6","20X","mus musculus","confocal","LMEX0000000289/2015-05-14_20X_HE_C57BL6_E16.5_LMM.14.24.4.42_003a/2015-05-14_20X_HE_C57BL6_E16.5_LMM.14.24.4.42_003a.tif","C57BL6","IMG",12,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4327","LMEX0000000289","Histological stain","confocal","5/14/2015","E16.5","5/14/2015","LMXT0000000002","Male","LMEX0000000289_IMG_4","confocal LMXT0000000002 in mouse strain C57BL6","10X","mus musculus","confocal","LMEX0000000289/2015-05-14_10X_HE_C57BL6_E16.5_LMM.14.24.4.42_002/2015-05-14_10X_HE_C57BL6_E16.5_LMM.14.24.4.42_002.tif","C57BL6","IMG",4,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4328","LMEX0000000289","Histological stain","confocal","5/14/2015","E16.5","5/14/2015","LMXT0000000002","Male","LMEX0000000289_IMG_15","confocal LMXT0000000002 in mouse strain C57BL6","4X","mus musculus","confocal","LMEX0000000289/2015-05-14_4X_HE_C57BL6_E16.5_LMM.14.24.4.42_003/2015-05-14_4X_HE_C57BL6_E16.5_LMM.14.24.4.42_003.tif","C57BL6","IMG",15,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4329","LMEX0000000289","Histological stain","confocal","5/14/2015","E16.5","5/14/2015","LMXT0000000002","Male","LMEX0000000289_IMG_9","confocal LMXT0000000002 in mouse strain C57BL6","20X","mus musculus","confocal","LMEX0000000289/2015-05-14_20X_HE_C57BL6_E16.5_LMM.14.24.4.42_001b/2015-05-14_20X_HE_C57BL6_E16.5_LMM.14.24.4.42_001b.tif","C57BL6","IMG",9,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4330","LMEX0000000289","Histological stain","confocal","5/14/2015","E16.5","5/14/2015","LMXT0000000002","Male","LMEX0000000289_IMG_10","confocal LMXT0000000002 in mouse strain C57BL6","20X","mus musculus","confocal","LMEX0000000289/2015-05-14_20X_HE_C57BL6_E16.5_LMM.14.24.4.42_002/2015-05-14_20X_HE_C57BL6_E16.5_LMM.14.24.4.42_002.tif","C57BL6","IMG",10,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4331","LMEX0000000289","Histological stain","confocal","5/14/2015","E16.5","5/14/2015","LMXT0000000002","Male","LMEX0000000289_IMG_11","confocal LMXT0000000002 in mouse strain C57BL6","20X","mus musculus","confocal","LMEX0000000289/2015-05-14_20X_HE_C57BL6_E16.5_LMM.14.24.4.42_003/2015-05-14_20X_HE_C57BL6_E16.5_LMM.14.24.4.42_003.tif","C57BL6","IMG",11,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4332","LMEX0000000289","Histological stain","confocal","5/14/2015","E16.5","5/14/2015","LMXT0000000002","Male","LMEX0000000289_IMG_7","confocal LMXT0000000002 in mouse strain C57BL6","20X","mus musculus","confocal","LMEX0000000289/2015-05-14_20X_HE_C57BL6_E16.5_LMM.14.24.4.42_001/2015-05-14_20X_HE_C57BL6_E16.5_LMM.14.24.4.42_001.tif","C57BL6","IMG",7,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4333","LMEX0000000289","Histological stain","confocal","5/14/2015","E16.5","5/14/2015","LMXT0000000002","Male","LMEX0000000289_IMG_16","confocal LMXT0000000002 in mouse strain C57BL6","4X","mus musculus","confocal","LMEX0000000289/2015-05-14_4X_HE_C57BL6_E16.5_LMM.14.24.4.42_TileScan/2015-05-14_4X_HE_C57BL6_E16.5_LMM.14.24.4.42_TileScan.tif","C57BL6","IMG",16,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4334","LMEX0000000289","Histological stain","confocal","5/14/2015","E16.5","5/14/2015","LMXT0000000002","Male","LMEX0000000289_IMG_2","confocal LMXT0000000002 in mouse strain C57BL6","10X","mus musculus","confocal","LMEX0000000289/2015-05-14_10X_HE_C57BL6_E16.5_LMM.14.24.4.42_001a/2015-05-14_10X_HE_C57BL6_E16.5_LMM.14.24.4.42_001a.tif","C57BL6","IMG",2,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4335","LMEX0000000289","Histological stain","confocal","5/14/2015","E16.5","5/14/2015","LMXT0000000002","Male","LMEX0000000289_IMG_3","confocal LMXT0000000002 in mouse strain C57BL6","10X","mus musculus","confocal","LMEX0000000289/2015-05-14_10X_HE_C57BL6_E16.5_LMM.14.24.4.42_001b/2015-05-14_10X_HE_C57BL6_E16.5_LMM.14.24.4.42_001b.tif","C57BL6","IMG",3,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4336","LMEX0000000289","Histological stain","confocal","5/14/2015","E16.5","5/14/2015","LMXT0000000002","Male","LMEX0000000289_IMG_14","confocal LMXT0000000002 in mouse strain C57BL6","4X","mus musculus","confocal","LMEX0000000289/2015-05-14_4X_HE_C57BL6_E16.5_LMM.14.24.4.42_002/2015-05-14_4X_HE_C57BL6_E16.5_LMM.14.24.4.42_002.tif","C57BL6","IMG",14,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4337","LMEX0000000289","Histological stain","confocal","5/14/2015","E16.5","5/14/2015","LMXT0000000002","Male","LMEX0000000289_IMG_13","confocal LMXT0000000002 in mouse strain C57BL6","4X","mus musculus","confocal","LMEX0000000289/2015-05-14_4X_HE_C57BL6_E16.5_LMM.14.24.4.42_001/2015-05-14_4X_HE_C57BL6_E16.5_LMM.14.24.4.42_001.tif","C57BL6","IMG",13,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4338","LMEX0000000289","Histological stain","confocal","5/14/2015","E16.5","5/14/2015","LMXT0000000002","Male","LMEX0000000289_IMG_1","confocal LMXT0000000002 in mouse strain C57BL6","10X","mus musculus","confocal","LMEX0000000289/2015-05-14_10X_HE_C57BL6_E16.5_LMM.14.24.4.42_001/2015-05-14_10X_HE_C57BL6_E16.5_LMM.14.24.4.42_001.tif","C57BL6","IMG",1,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4339","LMEX0000000289","Histological stain","confocal","5/14/2015","E16.5","5/14/2015","LMXT0000000002","Male","LMEX0000000289_IMG_6","confocal LMXT0000000002 in mouse strain C57BL6","10X","mus musculus","confocal","LMEX0000000289/2015-05-14_10X_HE_C57BL6_E16.5_LMM.14.24.4.42_003a/2015-05-14_10X_HE_C57BL6_E16.5_LMM.14.24.4.42_003a.tif","C57BL6","IMG",6,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4340","LMEX0000000289","Histological stain","confocal","5/14/2015","E16.5","5/14/2015","LMXT0000000002","Male","LMEX0000000289_IMG_5","confocal LMXT0000000002 in mouse strain C57BL6","10X","mus musculus","confocal","LMEX0000000289/2015-05-14_10X_HE_C57BL6_E16.5_LMM.14.24.4.42_003/2015-05-14_10X_HE_C57BL6_E16.5_LMM.14.24.4.42_003.tif","C57BL6","IMG",5,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4341","LMEX0000000289","Histological stain","confocal","5/14/2015","E16.5","5/14/2015","LMXT0000000002","Male","LMEX0000000289_IMG_8","confocal LMXT0000000002 in mouse strain C57BL6","20X","mus musculus","confocal","LMEX0000000289/2015-05-14_20X_HE_C57BL6_E16.5_LMM.14.24.4.42_001a/2015-05-14_20X_HE_C57BL6_E16.5_LMM.14.24.4.42_001a.tif","C57BL6","IMG",8,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4342","LMEX0000000290","Histological stain","confocal","05/07/2015","P28","05/07/2015","LMXT0000000002","Female","LMEX0000000290_IMG_17","confocal LMXT0000000002 in mouse strain C57BL6","20X","mus musculus","confocal","LMEX0000000290/2015-05-07_20X_HE_C57BL6_PND28_LMM.15.16A.6.56_001/2015-05-07_20X_HE_C57BL6_PND28_LMM.15.16A.6.56_001.tif","C57BL6","IMG",17,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4343","LMEX0000000290","Histological stain","confocal","05/07/2015","P28","05/07/2015","LMXT0000000002","Female","LMEX0000000290_IMG_10","confocal LMXT0000000002 in mouse strain C57BL6","10X","mus musculus","confocal","LMEX0000000290/2015-05-07_10X_HE_C57BL6_PND28_LMM.15.16A.6.56_008/2015-05-07_10X_HE_C57BL6_PND28_LMM.15.16A.6.56_008.tif","C57BL6","IMG",10,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4344","LMEX0000000290","Histological stain","confocal","05/07/2015","P28","05/07/2015","LMXT0000000002","Female","LMEX0000000290_IMG_25","confocal LMXT0000000002 in mouse strain C57BL6","20X","mus musculus","confocal","LMEX0000000290/2015-05-07_20X_HE_C57BL6_PND28_LMM.15.16A.6.56_007/2015-05-07_20X_HE_C57BL6_PND28_LMM.15.16A.6.56_007.tif","C57BL6","IMG",25,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4345","LMEX0000000290","Histological stain","confocal","05/07/2015","P28","05/07/2015","LMXT0000000002","Female","LMEX0000000290_IMG_31","confocal LMXT0000000002 in mouse strain C57BL6","20X","mus musculus","confocal","LMEX0000000290/2015-05-07_20X_HE_C57BL6_PND28_LMM.15.16A.6.56_010/2015-05-07_20X_HE_C57BL6_PND28_LMM.15.16A.6.56_010.tif","C57BL6","IMG",31,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4346","LMEX0000000290","Histological stain","confocal","05/07/2015","P28","05/07/2015","LMXT0000000002","Female","LMEX0000000290_IMG_20","confocal LMXT0000000002 in mouse strain C57BL6","20X","mus musculus","confocal","LMEX0000000290/2015-05-07_20X_HE_C57BL6_PND28_LMM.15.16A.6.56_003/2015-05-07_20X_HE_C57BL6_PND28_LMM.15.16A.6.56_003.tif","C57BL6","IMG",20,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4347","LMEX0000000290","Histological stain","confocal","05/07/2015","P28","05/07/2015","LMXT0000000002","Female","LMEX0000000290_IMG_21","confocal LMXT0000000002 in mouse strain C57BL6","20X","mus musculus","confocal","LMEX0000000290/2015-05-07_20X_HE_C57BL6_PND28_LMM.15.16A.6.56_004/2015-05-07_20X_HE_C57BL6_PND28_LMM.15.16A.6.56_004.tif","C57BL6","IMG",21,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4348","LMEX0000000290","Histological stain","confocal","05/07/2015","P28","05/07/2015","LMXT0000000002","Female","LMEX0000000290_IMG_18","confocal LMXT0000000002 in mouse strain C57BL6","20X","mus musculus","confocal","LMEX0000000290/2015-05-07_20X_HE_C57BL6_PND28_LMM.15.16A.6.56_001a/2015-05-07_20X_HE_C57BL6_PND28_LMM.15.16A.6.56_001a.tif","C57BL6","IMG",18,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4349","LMEX0000000290","Histological stain","confocal","05/07/2015","P28","05/07/2015","LMXT0000000002","Female","LMEX0000000290_IMG_12","confocal LMXT0000000002 in mouse strain C57BL6","10X","mus musculus","confocal","LMEX0000000290/2015-05-07_10X_HE_C57BL6_PND28_LMM.15.16A.6.56_008b/2015-05-07_10X_HE_C57BL6_PND28_LMM.15.16A.6.56_008b.tif","C57BL6","IMG",12,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4350","LMEX0000000290","Histological stain","confocal","05/07/2015","P28","05/07/2015","LMXT0000000002","Female","LMEX0000000290_IMG_35","confocal LMXT0000000002 in mouse strain C57BL6","40X","mus musculus","confocal","LMEX0000000290/2015-05-07_40X_HE_C57BL6_PND28_LMM.15.16A.6.56_005a/2015-05-07_40X_HE_C57BL6_PND28_LMM.15.16A.6.56_005a.tif","C57BL6","IMG",35,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4351","LMEX0000000290","Histological stain","confocal","05/07/2015","P28","05/07/2015","LMXT0000000002","Female","LMEX0000000290_IMG_24","confocal LMXT0000000002 in mouse strain C57BL6","20X","mus musculus","confocal","LMEX0000000290/2015-05-07_20X_HE_C57BL6_PND28_LMM.15.16A.6.56_006/2015-05-07_20X_HE_C57BL6_PND28_LMM.15.16A.6.56_006.tif","C57BL6","IMG",24,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4352","LMEX0000000290","Histological stain","confocal","05/07/2015","P28","05/07/2015","LMXT0000000002","Female","LMEX0000000290_IMG_22","confocal LMXT0000000002 in mouse strain C57BL6","20X","mus musculus","confocal","LMEX0000000290/2015-05-07_20X_HE_C57BL6_PND28_LMM.15.16A.6.56_005/2015-05-07_20X_HE_C57BL6_PND28_LMM.15.16A.6.56_005.tif","C57BL6","IMG",22,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4353","LMEX0000000290","Histological stain","confocal","05/07/2015","P28","05/07/2015","LMXT0000000002","Female","LMEX0000000290_IMG_26","confocal LMXT0000000002 in mouse strain C57BL6","20X","mus musculus","confocal","LMEX0000000290/2015-05-07_20X_HE_C57BL6_PND28_LMM.15.16A.6.56_008/2015-05-07_20X_HE_C57BL6_PND28_LMM.15.16A.6.56_008.tif","C57BL6","IMG",26,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4354","LMEX0000000290","Histological stain","confocal","05/07/2015","P28","05/07/2015","LMXT0000000002","Female","LMEX0000000290_IMG_27","confocal LMXT0000000002 in mouse strain C57BL6","20X","mus musculus","confocal","LMEX0000000290/2015-05-07_20X_HE_C57BL6_PND28_LMM.15.16A.6.56_008a/2015-05-07_20X_HE_C57BL6_PND28_LMM.15.16A.6.56_008a.tif","C57BL6","IMG",27,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4355","LMEX0000000290","Histological stain","confocal","05/07/2015","P28","05/07/2015","LMXT0000000002","Female","LMEX0000000290_IMG_4","confocal LMXT0000000002 in mouse strain C57BL6","10X","mus musculus","confocal","LMEX0000000290/2015-05-07_10X_HE_C57BL6_PND28_LMM.15.16A.6.56_003/2015-05-07_10X_HE_C57BL6_PND28_LMM.15.16A.6.56_003.tif","C57BL6","IMG",4,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4356","LMEX0000000290","Histological stain","confocal","05/07/2015","P28","05/07/2015","LMXT0000000002","Female","LMEX0000000290_IMG_37","confocal LMXT0000000002 in mouse strain C57BL6","4X","mus musculus","confocal","LMEX0000000290/2015-05-07_4X_HE_C57BL6_PND28_LMM.15.16A.6.56_002/2015-05-07_4X_HE_C57BL6_PND28_LMM.15.16A.6.56_002.tif","C57BL6","IMG",37,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4357","LMEX0000000290","Histological stain","confocal","05/07/2015","P28","05/07/2015","LMXT0000000002","Female","LMEX0000000290_IMG_3","confocal LMXT0000000002 in mouse strain C57BL6","10X","mus musculus","confocal","LMEX0000000290/2015-05-07_10X_HE_C57BL6_PND28_LMM.15.16A.6.56_002/2015-05-07_10X_HE_C57BL6_PND28_LMM.15.16A.6.56_002.tif","C57BL6","IMG",3,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4358","LMEX0000000290","Histological stain","confocal","05/07/2015","P28","05/07/2015","LMXT0000000002","Female","LMEX0000000290_IMG_30","confocal LMXT0000000002 in mouse strain C57BL6","20X","mus musculus","confocal","LMEX0000000290/2015-05-07_20X_HE_C57BL6_PND28_LMM.15.16A.6.56_009a/2015-05-07_20X_HE_C57BL6_PND28_LMM.15.16A.6.56_009a.tif","C57BL6","IMG",30,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4359","LMEX0000000290","Histological stain","confocal","05/07/2015","P28","05/07/2015","LMXT0000000002","Female","LMEX0000000290_IMG_42","confocal LMXT0000000002 in mouse strain C57BL6","4X","mus musculus","confocal","LMEX0000000290/2015-05-07_4X_HE_C57BL6_PND28_LMM.15.16A.6.56_007/2015-05-07_4X_HE_C57BL6_PND28_LMM.15.16A.6.56_007.tif","C57BL6","IMG",42,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4360","LMEX0000000290","Histological stain","confocal","05/07/2015","P28","05/07/2015","LMXT0000000002","Female","LMEX0000000290_IMG_32","confocal LMXT0000000002 in mouse strain C57BL6","20X","mus musculus","confocal","LMEX0000000290/2015-05-07_20X_HE_C57BL6_PND28_LMM.15.16A.6.56_010a/2015-05-07_20X_HE_C57BL6_PND28_LMM.15.16A.6.56_010a.tif","C57BL6","IMG",32,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4361","LMEX0000000290","Histological stain","confocal","05/07/2015","P28","05/07/2015","LMXT0000000002","Female","LMEX0000000290_IMG_1","confocal LMXT0000000002 in mouse strain C57BL6","10X","mus musculus","confocal","LMEX0000000290/2015-05-07_10X_HE_C57BL6_PND28_LMM.15.16A.6.56_001/2015-05-07_10X_HE_C57BL6_PND28_LMM.15.16A.6.56_001.tif","C57BL6","IMG",1,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4362","LMEX0000000290","Histological stain","confocal","05/07/2015","P28","05/07/2015","LMXT0000000002","Female","LMEX0000000290_IMG_46","confocal LMXT0000000002 in mouse strain C57BL6","4X","mus musculus","confocal","LMEX0000000290/2015-05-07_4X_HE_C57BL6_PND28_LMM.15.16A.6.56_TileScan/2015-05-07_4X_HE_C57BL6_PND28_LMM.15.16A.6.56_TileScan.tif","C57BL6","IMG",46,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4363","LMEX0000000290","Histological stain","confocal","05/07/2015","P28","05/07/2015","LMXT0000000002","Female","LMEX0000000290_IMG_15","confocal LMXT0000000002 in mouse strain C57BL6","10X","mus musculus","confocal","LMEX0000000290/2015-05-07_10X_HE_C57BL6_PND28_LMM.15.16A.6.56_010/2015-05-07_10X_HE_C57BL6_PND28_LMM.15.16A.6.56_010.tif","C57BL6","IMG",15,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4364","LMEX0000000290","Histological stain","confocal","05/07/2015","P28","05/07/2015","LMXT0000000002","Female","LMEX0000000290_IMG_6","confocal LMXT0000000002 in mouse strain C57BL6","10X","mus musculus","confocal","LMEX0000000290/2015-05-07_10X_HE_C57BL6_PND28_LMM.15.16A.6.56_005/2015-05-07_10X_HE_C57BL6_PND28_LMM.15.16A.6.56_005.tif","C57BL6","IMG",6,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4365","LMEX0000000290","Histological stain","confocal","05/07/2015","P28","05/07/2015","LMXT0000000002","Female","LMEX0000000290_IMG_13","confocal LMXT0000000002 in mouse strain C57BL6","10X","mus musculus","confocal","LMEX0000000290/2015-05-07_10X_HE_C57BL6_PND28_LMM.15.16A.6.56_009/2015-05-07_10X_HE_C57BL6_PND28_LMM.15.16A.6.56_009.tif","C57BL6","IMG",13,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4366","LMEX0000000290","Histological stain","confocal","05/07/2015","P28","05/07/2015","LMXT0000000002","Female","LMEX0000000290_IMG_14","confocal LMXT0000000002 in mouse strain C57BL6","10X","mus musculus","confocal","LMEX0000000290/2015-05-07_10X_HE_C57BL6_PND28_LMM.15.16A.6.56_009a/2015-05-07_10X_HE_C57BL6_PND28_LMM.15.16A.6.56_009a.tif","C57BL6","IMG",14,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4367","LMEX0000000290","Histological stain","confocal","05/07/2015","P28","05/07/2015","LMXT0000000002","Female","LMEX0000000290_IMG_41","confocal LMXT0000000002 in mouse strain C57BL6","4X","mus musculus","confocal","LMEX0000000290/2015-05-07_4X_HE_C57BL6_PND28_LMM.15.16A.6.56_006/2015-05-07_4X_HE_C57BL6_PND28_LMM.15.16A.6.56_006.tif","C57BL6","IMG",41,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4368","LMEX0000000290","Histological stain","confocal","05/07/2015","P28","05/07/2015","LMXT0000000002","Female","LMEX0000000290_IMG_16","confocal LMXT0000000002 in mouse strain C57BL6","10X","mus musculus","confocal","LMEX0000000290/2015-05-07_10X_HE_C57BL6_PND28_LMM.15.16A.6.56_010a/2015-05-07_10X_HE_C57BL6_PND28_LMM.15.16A.6.56_010a.tif","C57BL6","IMG",16,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4369","LMEX0000000290","Histological stain","confocal","05/07/2015","P28","05/07/2015","LMXT0000000002","Female","LMEX0000000290_IMG_40","confocal LMXT0000000002 in mouse strain C57BL6","4X","mus musculus","confocal","LMEX0000000290/2015-05-07_4X_HE_C57BL6_PND28_LMM.15.16A.6.56_005/2015-05-07_4X_HE_C57BL6_PND28_LMM.15.16A.6.56_005.tif","C57BL6","IMG",40,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4370","LMEX0000000290","Histological stain","confocal","05/07/2015","P28","05/07/2015","LMXT0000000002","Female","LMEX0000000290_IMG_11","confocal LMXT0000000002 in mouse strain C57BL6","10X","mus musculus","confocal","LMEX0000000290/2015-05-07_10X_HE_C57BL6_PND28_LMM.15.16A.6.56_008a/2015-05-07_10X_HE_C57BL6_PND28_LMM.15.16A.6.56_008a.tif","C57BL6","IMG",11,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4371","LMEX0000000290","Histological stain","confocal","05/07/2015","P28","05/07/2015","LMXT0000000002","Female","LMEX0000000290_IMG_45","confocal LMXT0000000002 in mouse strain C57BL6","4X","mus musculus","confocal","LMEX0000000290/2015-05-07_4X_HE_C57BL6_PND28_LMM.15.16A.6.56_010/2015-05-07_4X_HE_C57BL6_PND28_LMM.15.16A.6.56_010.tif","C57BL6","IMG",45,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
