age_label,date,experiment,gender,image_id,label,magnification,organism_label,platform,s3downloadkey,strain,experiment_id
four months old,02/10/2016,LMXT0000000002,Male,LMEX0000000615_IMG_20,confocal LMXT0000000002 in human strain Other,4X,homo sapiens,confocal,LMEX0000000615/2016-02-10_HE_4x_LMH-16-D024-LLL-8A2-10_005/2016-02-10_HE_4x_LMH-16-D024-LLL-8A2-10_005.tif,Other,LMEX0000000615
four months old,02/12/2016,LMXT0000000002,Male,LMEX0000000615_IMG_21,confocal LMXT0000000002 in human strain Other,4X,homo sapiens,confocal,LMEX0000000615/2016-02-12_HE_4x_LMH-16-D024-LLL-8A2-10_11x13_TileScan/2016-02-12_HE_4x_LMH-16-D024-LLL-8A2-10_11x13_TileScan.tif,Other,LMEX0000000615
four months old,02/10/2016,LMXT0000000002,Male,LMEX0000000615_IMG_3,confocal LMXT0000000002 in human strain Other,10X,homo sapiens,confocal,LMEX0000000615/2016-02-10_HE_10x_LMH-16-D024-LLL-8A2-10_003/2016-02-10_HE_10x_LMH-16-D024-LLL-8A2-10_003.tif,Other,LMEX0000000615
four months old,02/10/2016,LMXT0000000002,Male,LMEX0000000615_IMG_4,confocal LMXT0000000002 in human strain Other,10X,homo sapiens,confocal,LMEX0000000615/2016-02-10_HE_10x_LMH-16-D024-LLL-8A2-10_004/2016-02-10_HE_10x_LMH-16-D024-LLL-8A2-10_004.tif,Other,LMEX0000000615
four months old,02/10/2016,LMXT0000000002,Male,LMEX0000000615_IMG_5,confocal LMXT0000000002 in human strain Other,10X,homo sapiens,confocal,LMEX0000000615/2016-02-10_HE_10x_LMH-16-D024-LLL-8A2-10_005/2016-02-10_HE_10x_LMH-16-D024-LLL-8A2-10_005.tif,Other,LMEX0000000615
four months old,02/10/2016,LMXT0000000002,Male,LMEX0000000615_IMG_6,confocal LMXT0000000002 in human strain Other,20X,homo sapiens,confocal,LMEX0000000615/2016-02-10_HE_20x_LMH-16-D024-LLL-8A2-10_001/2016-02-10_HE_20x_LMH-16-D024-LLL-8A2-10_001.tif,Other,LMEX0000000615
four months old,02/10/2016,LMXT0000000002,Male,LMEX0000000615_IMG_7,confocal LMXT0000000002 in human strain Other,20X,homo sapiens,confocal,LMEX0000000615/2016-02-10_HE_20x_LMH-16-D024-LLL-8A2-10_002/2016-02-10_HE_20x_LMH-16-D024-LLL-8A2-10_002.tif,Other,LMEX0000000615
four months old,02/10/2016,LMXT0000000002,Male,LMEX0000000615_IMG_8,confocal LMXT0000000002 in human strain Other,20X,homo sapiens,confocal,LMEX0000000615/2016-02-10_HE_20x_LMH-16-D024-LLL-8A2-10_003/2016-02-10_HE_20x_LMH-16-D024-LLL-8A2-10_003.tif,Other,LMEX0000000615
four months old,02/10/2016,LMXT0000000002,Male,LMEX0000000615_IMG_9,confocal LMXT0000000002 in human strain Other,20X,homo sapiens,confocal,LMEX0000000615/2016-02-10_HE_20x_LMH-16-D024-LLL-8A2-10_004/2016-02-10_HE_20x_LMH-16-D024-LLL-8A2-10_004.tif,Other,LMEX0000000615
nine months old,02/03/2016,LMXT0000000002,Male,LMEX0000000617_IMG_1,confocal LMXT0000000002 in human strain African_American,10X,homo sapiens,confocal,LMEX0000000617/2016-02-03_HE_10x_LMH-16-D003-LLL-4B3-11_001/2016-02-03_HE_10x_LMH-16-D003-LLL-4B3-11_001.tif,African_American,LMEX0000000617
nine months old,02/03/2016,LMXT0000000002,Male,LMEX0000000617_IMG_10,confocal LMXT0000000002 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000617/2016-02-03_HE_20x_LMH-16-D003-LLL-4B3-11_004/2016-02-03_HE_20x_LMH-16-D003-LLL-4B3-11_004.tif,African_American,LMEX0000000617
nine months old,02/03/2016,LMXT0000000002,Male,LMEX0000000617_IMG_11,confocal LMXT0000000002 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000617/2016-02-03_HE_20x_LMH-16-D003-LLL-4B3-11_005/2016-02-03_HE_20x_LMH-16-D003-LLL-4B3-11_005.tif,African_American,LMEX0000000617
nine months old,02/03/2016,LMXT0000000002,Male,LMEX0000000617_IMG_12,confocal LMXT0000000002 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000617/2016-02-03_HE_20x_LMH-16-D003-LLL-4B3-11_006/2016-02-03_HE_20x_LMH-16-D003-LLL-4B3-11_006.tif,African_American,LMEX0000000617
nine months old,02/03/2016,LMXT0000000002,Male,LMEX0000000617_IMG_13,confocal LMXT0000000002 in human strain African_American,40X,homo sapiens,confocal,LMEX0000000617/2016-02-03_HE_40x_LMH-16-D003-LLL-4B3-11_001/2016-02-03_HE_40x_LMH-16-D003-LLL-4B3-11_001.tif,African_American,LMEX0000000617
nine months old,02/03/2016,LMXT0000000002,Male,LMEX0000000617_IMG_14,confocal LMXT0000000002 in human strain African_American,40X,homo sapiens,confocal,LMEX0000000617/2016-02-03_HE_40x_LMH-16-D003-LLL-4B3-11_002/2016-02-03_HE_40x_LMH-16-D003-LLL-4B3-11_002.tif,African_American,LMEX0000000617
nine months old,02/03/2016,LMXT0000000002,Male,LMEX0000000617_IMG_15,confocal LMXT0000000002 in human strain African_American,40X,homo sapiens,confocal,LMEX0000000617/2016-02-03_HE_40x_LMH-16-D003-LLL-4B3-11_003/2016-02-03_HE_40x_LMH-16-D003-LLL-4B3-11_003.tif,African_American,LMEX0000000617
nine months old,02/03/2016,LMXT0000000002,Male,LMEX0000000617_IMG_16,confocal LMXT0000000002 in human strain African_American,40X,homo sapiens,confocal,LMEX0000000617/2016-02-03_HE_40x_LMH-16-D003-LLL-4B3-11_004/2016-02-03_HE_40x_LMH-16-D003-LLL-4B3-11_004.tif,African_American,LMEX0000000617
nine months old,02/03/2016,LMXT0000000002,Male,LMEX0000000617_IMG_17,confocal LMXT0000000002 in human strain African_American,40X,homo sapiens,confocal,LMEX0000000617/2016-02-03_HE_40x_LMH-16-D003-LLL-4B3-11_005/2016-02-03_HE_40x_LMH-16-D003-LLL-4B3-11_005.tif,African_American,LMEX0000000617
nine months old,02/03/2016,LMXT0000000002,Male,LMEX0000000617_IMG_18,confocal LMXT0000000002 in human strain African_American,40X,homo sapiens,confocal,LMEX0000000617/2016-02-03_HE_40x_LMH-16-D003-LLL-4B3-11_006/2016-02-03_HE_40x_LMH-16-D003-LLL-4B3-11_006.tif,African_American,LMEX0000000617
nine months old,02/03/2016,LMXT0000000002,Male,LMEX0000000617_IMG_19,confocal LMXT0000000002 in human strain African_American,4X,homo sapiens,confocal,LMEX0000000617/2016-02-03_HE_4x_LMH-16-D003-LLL-4B3-11_001/2016-02-03_HE_4x_LMH-16-D003-LLL-4B3-11_001.tif,African_American,LMEX0000000617
nine months old,02/03/2016,LMXT0000000002,Male,LMEX0000000617_IMG_2,confocal LMXT0000000002 in human strain African_American,10X,homo sapiens,confocal,LMEX0000000617/2016-02-03_HE_10x_LMH-16-D003-LLL-4B3-11_002/2016-02-03_HE_10x_LMH-16-D003-LLL-4B3-11_002.tif,African_American,LMEX0000000617
nine months old,02/03/2016,LMXT0000000002,Male,LMEX0000000617_IMG_20,confocal LMXT0000000002 in human strain African_American,4X,homo sapiens,confocal,LMEX0000000617/2016-02-03_HE_4x_LMH-16-D003-LLL-4B3-11_002/2016-02-03_HE_4x_LMH-16-D003-LLL-4B3-11_002.tif,African_American,LMEX0000000617
nine months old,02/03/2016,LMXT0000000002,Male,LMEX0000000617_IMG_21,confocal LMXT0000000002 in human strain African_American,4X,homo sapiens,confocal,LMEX0000000617/2016-02-03_HE_4x_LMH-16-D003-LLL-4B3-11_003/2016-02-03_HE_4x_LMH-16-D003-LLL-4B3-11_003.tif,African_American,LMEX0000000617
nine months old,02/03/2016,LMXT0000000002,Male,LMEX0000000617_IMG_22,confocal LMXT0000000002 in human strain African_American,4X,homo sapiens,confocal,LMEX0000000617/2016-02-03_HE_4x_LMH-16-D003-LLL-4B3-11_004/2016-02-03_HE_4x_LMH-16-D003-LLL-4B3-11_004.tif,African_American,LMEX0000000617
nine months old,02/03/2016,LMXT0000000002,Male,LMEX0000000617_IMG_23,confocal LMXT0000000002 in human strain African_American,4X,homo sapiens,confocal,LMEX0000000617/2016-02-03_HE_4x_LMH-16-D003-LLL-4B3-11_005/2016-02-03_HE_4x_LMH-16-D003-LLL-4B3-11_005.tif,African_American,LMEX0000000617
nine months old,02/03/2016,LMXT0000000002,Male,LMEX0000000617_IMG_24,confocal LMXT0000000002 in human strain African_American,4X,homo sapiens,confocal,LMEX0000000617/2016-02-03_HE_4x_LMH-16-D003-LLL-4B3-11_006/2016-02-03_HE_4x_LMH-16-D003-LLL-4B3-11_006.tif,African_American,LMEX0000000617
nine months old,02/03/2016,LMXT0000000002,Male,LMEX0000000617_IMG_25,confocal LMXT0000000002 in human strain African_American,4X,homo sapiens,confocal,LMEX0000000617/2016-02-03_HE_4x_LMH-16-D003-LLL-9B3-11_11x10_TileScan/2016-02-03_HE_4x_LMH-16-D003-LLL-9B3-11_11x10_TileScan.tif,African_American,LMEX0000000617
nine months old,02/03/2016,LMXT0000000002,Male,LMEX0000000617_IMG_3,confocal LMXT0000000002 in human strain African_American,10X,homo sapiens,confocal,LMEX0000000617/2016-02-03_HE_10x_LMH-16-D003-LLL-4B3-11_003/2016-02-03_HE_10x_LMH-16-D003-LLL-4B3-11_003.tif,African_American,LMEX0000000617
nine months old,02/03/2016,LMXT0000000002,Male,LMEX0000000617_IMG_4,confocal LMXT0000000002 in human strain African_American,10X,homo sapiens,confocal,LMEX0000000617/2016-02-03_HE_10x_LMH-16-D003-LLL-4B3-11_004/2016-02-03_HE_10x_LMH-16-D003-LLL-4B3-11_004.tif,African_American,LMEX0000000617
nine months old,02/03/2016,LMXT0000000002,Male,LMEX0000000617_IMG_5,confocal LMXT0000000002 in human strain African_American,10X,homo sapiens,confocal,LMEX0000000617/2016-02-03_HE_10x_LMH-16-D003-LLL-4B3-11_005/2016-02-03_HE_10x_LMH-16-D003-LLL-4B3-11_005.tif,African_American,LMEX0000000617
nine months old,02/03/2016,LMXT0000000002,Male,LMEX0000000617_IMG_6,confocal LMXT0000000002 in human strain African_American,10X,homo sapiens,confocal,LMEX0000000617/2016-02-03_HE_10x_LMH-16-D003-LLL-4B3-11_006/2016-02-03_HE_10x_LMH-16-D003-LLL-4B3-11_006.tif,African_American,LMEX0000000617
nine months old,02/03/2016,LMXT0000000002,Male,LMEX0000000617_IMG_7,confocal LMXT0000000002 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000617/2016-02-03_HE_20x_LMH-16-D003-LLL-4B3-11_001/2016-02-03_HE_20x_LMH-16-D003-LLL-4B3-11_001.tif,African_American,LMEX0000000617
nine months old,02/03/2016,LMXT0000000002,Male,LMEX0000000617_IMG_8,confocal LMXT0000000002 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000617/2016-02-03_HE_20x_LMH-16-D003-LLL-4B3-11_002/2016-02-03_HE_20x_LMH-16-D003-LLL-4B3-11_002.tif,African_American,LMEX0000000617
nine months old,02/03/2016,LMXT0000000002,Male,LMEX0000000617_IMG_9,confocal LMXT0000000002 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000617/2016-02-03_HE_20x_LMH-16-D003-LLL-4B3-11_003/2016-02-03_HE_20x_LMH-16-D003-LLL-4B3-11_003.tif,African_American,LMEX0000000617
nine months old,02/03/2016,LMXT0000000002,Male,LMEX0000000618_IMG_1,confocal LMXT0000000002 in human strain African_American,10X,homo sapiens,confocal,LMEX0000000618/2016-02-03_HE_10x_LMH-16-D003-LLL-6B3-9_001/2016-02-03_HE_10x_LMH-16-D003-LLL-6B3-9_001.tif,African_American,LMEX0000000618
nine months old,02/03/2016,LMXT0000000002,Male,LMEX0000000618_IMG_10,confocal LMXT0000000002 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000618/2016-02-03_HE_20x_LMH-16-D003-LLL-6B3-9_002/2016-02-03_HE_20x_LMH-16-D003-LLL-6B3-9_002.tif,African_American,LMEX0000000618
nine months old,02/03/2016,LMXT0000000002,Male,LMEX0000000618_IMG_11,confocal LMXT0000000002 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000618/2016-02-03_HE_20x_LMH-16-D003-LLL-6B3-9_003/2016-02-03_HE_20x_LMH-16-D003-LLL-6B3-9_003.tif,African_American,LMEX0000000618
nine months old,02/03/2016,LMXT0000000002,Male,LMEX0000000618_IMG_12,confocal LMXT0000000002 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000618/2016-02-03_HE_20x_LMH-16-D003-LLL-6B3-9_004/2016-02-03_HE_20x_LMH-16-D003-LLL-6B3-9_004.tif,African_American,LMEX0000000618
nine months old,02/03/2016,LMXT0000000002,Male,LMEX0000000618_IMG_13,confocal LMXT0000000002 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000618/2016-02-03_HE_20x_LMH-16-D003-LLL-6B3-9_005/2016-02-03_HE_20x_LMH-16-D003-LLL-6B3-9_005.tif,African_American,LMEX0000000618
nine months old,02/03/2016,LMXT0000000002,Male,LMEX0000000618_IMG_14,confocal LMXT0000000002 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000618/2016-02-03_HE_20x_LMH-16-D003-LLL-6B3-9_006/2016-02-03_HE_20x_LMH-16-D003-LLL-6B3-9_006.tif,African_American,LMEX0000000618
nine months old,02/03/2016,LMXT0000000002,Male,LMEX0000000618_IMG_15,confocal LMXT0000000002 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000618/2016-02-03_HE_20x_LMH-16-D003-LLL-6B3-9_007/2016-02-03_HE_20x_LMH-16-D003-LLL-6B3-9_007.tif,African_American,LMEX0000000618
nine months old,02/03/2016,LMXT0000000002,Male,LMEX0000000618_IMG_16,confocal LMXT0000000002 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000618/2016-02-03_HE_20x_LMH-16-D003-LLL-6B3-9_008/2016-02-03_HE_20x_LMH-16-D003-LLL-6B3-9_008.tif,African_American,LMEX0000000618
nine months old,02/03/2016,LMXT0000000002,Male,LMEX0000000618_IMG_17,confocal LMXT0000000002 in human strain African_American,4X,homo sapiens,confocal,LMEX0000000618/2016-02-03_HE_4x_LMH-16-D003-LLL-6B3-9_001/2016-02-03_HE_4x_LMH-16-D003-LLL-6B3-9_001.tif,African_American,LMEX0000000618
nine months old,02/03/2016,LMXT0000000002,Male,LMEX0000000618_IMG_18,confocal LMXT0000000002 in human strain African_American,4X,homo sapiens,confocal,LMEX0000000618/2016-02-03_HE_4x_LMH-16-D003-LLL-6B3-9_002/2016-02-03_HE_4x_LMH-16-D003-LLL-6B3-9_002.tif,African_American,LMEX0000000618
nine months old,02/03/2016,LMXT0000000002,Male,LMEX0000000618_IMG_19,confocal LMXT0000000002 in human strain African_American,4X,homo sapiens,confocal,LMEX0000000618/2016-02-03_HE_4x_LMH-16-D003-LLL-6B3-9_003/2016-02-03_HE_4x_LMH-16-D003-LLL-6B3-9_003.tif,African_American,LMEX0000000618
nine months old,02/03/2016,LMXT0000000002,Male,LMEX0000000618_IMG_2,confocal LMXT0000000002 in human strain African_American,10X,homo sapiens,confocal,LMEX0000000618/2016-02-03_HE_10x_LMH-16-D003-LLL-6B3-9_002/2016-02-03_HE_10x_LMH-16-D003-LLL-6B3-9_002.tif,African_American,LMEX0000000618
nine months old,02/03/2016,LMXT0000000002,Male,LMEX0000000618_IMG_20,confocal LMXT0000000002 in human strain African_American,4X,homo sapiens,confocal,LMEX0000000618/2016-02-03_HE_4x_LMH-16-D003-LLL-6B3-9_004/2016-02-03_HE_4x_LMH-16-D003-LLL-6B3-9_004.tif,African_American,LMEX0000000618
nine months old,02/03/2016,LMXT0000000002,Male,LMEX0000000618_IMG_21,confocal LMXT0000000002 in human strain African_American,4X,homo sapiens,confocal,LMEX0000000618/2016-02-03_HE_4x_LMH-16-D003-LLL-6B3-9_005/2016-02-03_HE_4x_LMH-16-D003-LLL-6B3-9_005.tif,African_American,LMEX0000000618
nine months old,02/03/2016,LMXT0000000002,Male,LMEX0000000618_IMG_22,confocal LMXT0000000002 in human strain African_American,4X,homo sapiens,confocal,LMEX0000000618/2016-02-03_HE_4x_LMH-16-D003-LLL-6B3-9_006/2016-02-03_HE_4x_LMH-16-D003-LLL-6B3-9_006.tif,African_American,LMEX0000000618
nine months old,02/03/2016,LMXT0000000002,Male,LMEX0000000618_IMG_23,confocal LMXT0000000002 in human strain African_American,4X,homo sapiens,confocal,LMEX0000000618/2016-02-03_HE_4x_LMH-16-D003-LLL-6B3-9_007/2016-02-03_HE_4x_LMH-16-D003-LLL-6B3-9_007.tif,African_American,LMEX0000000618
nine months old,02/03/2016,LMXT0000000002,Male,LMEX0000000618_IMG_24,confocal LMXT0000000002 in human strain African_American,4X,homo sapiens,confocal,LMEX0000000618/2016-02-03_HE_4x_LMH-16-D003-LLL-6B3-9_008/2016-02-03_HE_4x_LMH-16-D003-LLL-6B3-9_008.tif,African_American,LMEX0000000618
nine months old,02/03/2016,LMXT0000000002,Male,LMEX0000000618_IMG_25,confocal LMXT0000000002 in human strain African_American,4X,homo sapiens,confocal,LMEX0000000618/2016-02-03_HE_4x_LMH-16-D003-LLL-6B3-9_12x9_TileScan/2016-02-03_HE_4x_LMH-16-D003-LLL-6B3-9_12x9_TileScan.tif,African_American,LMEX0000000618
nine months old,02/03/2016,LMXT0000000002,Male,LMEX0000000618_IMG_3,confocal LMXT0000000002 in human strain African_American,10X,homo sapiens,confocal,LMEX0000000618/2016-02-03_HE_10x_LMH-16-D003-LLL-6B3-9_003/2016-02-03_HE_10x_LMH-16-D003-LLL-6B3-9_003.tif,African_American,LMEX0000000618
nine months old,02/03/2016,LMXT0000000002,Male,LMEX0000000618_IMG_4,confocal LMXT0000000002 in human strain African_American,10X,homo sapiens,confocal,LMEX0000000618/2016-02-03_HE_10x_LMH-16-D003-LLL-6B3-9_004/2016-02-03_HE_10x_LMH-16-D003-LLL-6B3-9_004.tif,African_American,LMEX0000000618
nine months old,02/03/2016,LMXT0000000002,Male,LMEX0000000618_IMG_5,confocal LMXT0000000002 in human strain African_American,10X,homo sapiens,confocal,LMEX0000000618/2016-02-03_HE_10x_LMH-16-D003-LLL-6B3-9_005/2016-02-03_HE_10x_LMH-16-D003-LLL-6B3-9_005.tif,African_American,LMEX0000000618
nine months old,02/03/2016,LMXT0000000002,Male,LMEX0000000618_IMG_6,confocal LMXT0000000002 in human strain African_American,10X,homo sapiens,confocal,LMEX0000000618/2016-02-03_HE_10x_LMH-16-D003-LLL-6B3-9_006/2016-02-03_HE_10x_LMH-16-D003-LLL-6B3-9_006.tif,African_American,LMEX0000000618
nine months old,02/03/2016,LMXT0000000002,Male,LMEX0000000618_IMG_7,confocal LMXT0000000002 in human strain African_American,10X,homo sapiens,confocal,LMEX0000000618/2016-02-03_HE_10x_LMH-16-D003-LLL-6B3-9_007/2016-02-03_HE_10x_LMH-16-D003-LLL-6B3-9_007.tif,African_American,LMEX0000000618
nine months old,02/03/2016,LMXT0000000002,Male,LMEX0000000618_IMG_8,confocal LMXT0000000002 in human strain African_American,10X,homo sapiens,confocal,LMEX0000000618/2016-02-03_HE_10x_LMH-16-D003-LLL-6B3-9_008/2016-02-03_HE_10x_LMH-16-D003-LLL-6B3-9_008.tif,African_American,LMEX0000000618
nine months old,02/03/2016,LMXT0000000002,Male,LMEX0000000618_IMG_9,confocal LMXT0000000002 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000618/2016-02-03_HE_20x_LMH-16-D003-LLL-6B3-9_001/2016-02-03_HE_20x_LMH-16-D003-LLL-6B3-9_001.tif,African_American,LMEX0000000618
four months old,2/15/2016,LMXT0000000002,Male,LMEX0000000619_IMG_1,confocal LMXT0000000002 in human strain Other,10X,homo sapiens,confocal,LMEX0000000619/2016-02-15_AB_10x_LMH-16-D024-LLL-9B1-3_001/2016-02-15_AB_10x_LMH-16-D024-LLL-9B1-3_001.tif,Other,LMEX0000000619
four months old,2/15/2016,LMXT0000000002,Male,LMEX0000000619_IMG_10,confocal LMXT0000000002 in human strain Other,20X,homo sapiens,confocal,LMEX0000000619/2016-02-15_AB_20x_LMH-16-D024-LLL-9B1-3_002/2016-02-15_AB_20x_LMH-16-D024-LLL-9B1-3_002.tif,Other,LMEX0000000619
four months old,2/15/2016,LMXT0000000002,Male,LMEX0000000619_IMG_11,confocal LMXT0000000002 in human strain Other,20X,homo sapiens,confocal,LMEX0000000619/2016-02-15_AB_20x_LMH-16-D024-LLL-9B1-3_003/2016-02-15_AB_20x_LMH-16-D024-LLL-9B1-3_003.tif,Other,LMEX0000000619
four months old,2/15/2016,LMXT0000000002,Male,LMEX0000000619_IMG_12,confocal LMXT0000000002 in human strain Other,20X,homo sapiens,confocal,LMEX0000000619/2016-02-15_AB_20x_LMH-16-D024-LLL-9B1-3_004/2016-02-15_AB_20x_LMH-16-D024-LLL-9B1-3_004.tif,Other,LMEX0000000619
four months old,2/15/2016,LMXT0000000002,Male,LMEX0000000619_IMG_13,confocal LMXT0000000002 in human strain Other,20X,homo sapiens,confocal,LMEX0000000619/2016-02-15_AB_20x_LMH-16-D024-LLL-9B1-3_005/2016-02-15_AB_20x_LMH-16-D024-LLL-9B1-3_005.tif,Other,LMEX0000000619
four months old,2/15/2016,LMXT0000000002,Male,LMEX0000000619_IMG_14,confocal LMXT0000000002 in human strain Other,20X,homo sapiens,confocal,LMEX0000000619/2016-02-15_AB_20x_LMH-16-D024-LLL-9B1-3_006/2016-02-15_AB_20x_LMH-16-D024-LLL-9B1-3_006.tif,Other,LMEX0000000619
four months old,2/15/2016,LMXT0000000002,Male,LMEX0000000619_IMG_15,confocal LMXT0000000002 in human strain Other,40X,homo sapiens,confocal,LMEX0000000619/2016-02-15_AB_40x_LMH-16-D024-LLL-9B1-3_001/2016-02-15_AB_40x_LMH-16-D024-LLL-9B1-3_001.tif,Other,LMEX0000000619
four months old,2/15/2016,LMXT0000000002,Male,LMEX0000000619_IMG_16,confocal LMXT0000000002 in human strain Other,40X,homo sapiens,confocal,LMEX0000000619/2016-02-15_AB_40x_LMH-16-D024-LLL-9B1-3_001a/2016-02-15_AB_40x_LMH-16-D024-LLL-9B1-3_001a.tif,Other,LMEX0000000619
four months old,2/15/2016,LMXT0000000002,Male,LMEX0000000619_IMG_17,confocal LMXT0000000002 in human strain Other,40X,homo sapiens,confocal,LMEX0000000619/2016-02-15_AB_40x_LMH-16-D024-LLL-9B1-3_002/2016-02-15_AB_40x_LMH-16-D024-LLL-9B1-3_002.tif,Other,LMEX0000000619
four months old,2/15/2016,LMXT0000000002,Male,LMEX0000000619_IMG_18,confocal LMXT0000000002 in human strain Other,40X,homo sapiens,confocal,LMEX0000000619/2016-02-15_AB_40x_LMH-16-D024-LLL-9B1-3_003/2016-02-15_AB_40x_LMH-16-D024-LLL-9B1-3_003.tif,Other,LMEX0000000619
four months old,2/15/2016,LMXT0000000002,Male,LMEX0000000619_IMG_19,confocal LMXT0000000002 in human strain Other,40X,homo sapiens,confocal,LMEX0000000619/2016-02-15_AB_40x_LMH-16-D024-LLL-9B1-3_004/2016-02-15_AB_40x_LMH-16-D024-LLL-9B1-3_004.tif,Other,LMEX0000000619
four months old,2/15/2016,LMXT0000000002,Male,LMEX0000000619_IMG_2,confocal LMXT0000000002 in human strain Other,10X,homo sapiens,confocal,LMEX0000000619/2016-02-15_AB_10x_LMH-16-D024-LLL-9B1-3_001a/2016-02-15_AB_10x_LMH-16-D024-LLL-9B1-3_001a.tif,Other,LMEX0000000619
four months old,2/15/2016,LMXT0000000002,Male,LMEX0000000619_IMG_20,confocal LMXT0000000002 in human strain Other,40X,homo sapiens,confocal,LMEX0000000619/2016-02-15_AB_40x_LMH-16-D024-LLL-9B1-3_005/2016-02-15_AB_40x_LMH-16-D024-LLL-9B1-3_005.tif,Other,LMEX0000000619
four months old,2/15/2016,LMXT0000000002,Male,LMEX0000000619_IMG_21,confocal LMXT0000000002 in human strain Other,40X,homo sapiens,confocal,LMEX0000000619/2016-02-15_AB_40x_LMH-16-D024-LLL-9B1-3_006/2016-02-15_AB_40x_LMH-16-D024-LLL-9B1-3_006.tif,Other,LMEX0000000619
four months old,2/15/2016,LMXT0000000002,Male,LMEX0000000619_IMG_22,confocal LMXT0000000002 in human strain Other,4X,homo sapiens,confocal,LMEX0000000619/2016-02-15_AB_4x_LMH-16-D024-LLL-9B1-3_001/2016-02-15_AB_4x_LMH-16-D024-LLL-9B1-3_001.tif,Other,LMEX0000000619
four months old,2/15/2016,LMXT0000000002,Male,LMEX0000000619_IMG_23,confocal LMXT0000000002 in human strain Other,4X,homo sapiens,confocal,LMEX0000000619/2016-02-15_AB_4x_LMH-16-D024-LLL-9B1-3_002/2016-02-15_AB_4x_LMH-16-D024-LLL-9B1-3_002.tif,Other,LMEX0000000619
four months old,2/15/2016,LMXT0000000002,Male,LMEX0000000619_IMG_24,confocal LMXT0000000002 in human strain Other,4X,homo sapiens,confocal,LMEX0000000619/2016-02-15_AB_4x_LMH-16-D024-LLL-9B1-3_003/2016-02-15_AB_4x_LMH-16-D024-LLL-9B1-3_003.tif,Other,LMEX0000000619
